id_str,score,place_typefull_nametext,,,extended_tweet,re_tweet,,,
1.05811E+18,1,,,RT @madioiler: WHY IS @sprint ‘s SERVICE TRASH LATELY 🙄😡,,WHY IS @sprint ‘s SERVICE TRASH LATELY 🙄😡,,,
1.05811E+18,1,,,RT @madioiler: WHY IS @sprint ‘s SERVICE TRASH LATELY 🙄😡,,WHY IS @sprint ‘s SERVICE TRASH LATELY 🙄😡,,,
1.05811E+18,1,,,RT @madioiler: WHY IS @sprint ‘s SERVICE TRASH LATELY 🙄😡,,WHY IS @sprint ‘s SERVICE TRASH LATELY 🙄😡,,,
1.05811E+18,1,,,RT @madioiler: WHY IS @sprint ‘s SERVICE TRASH LATELY 🙄😡,,WHY IS @sprint ‘s SERVICE TRASH LATELY 🙄😡,,,
1.05811E+18,1,,,@sprintcare how much is the restocking fee for a phone and any other fees for a phone if it is returned before the flex lease is up?,,,,,
1.05811E+18,1,,,Just like @sprint to say DM is we don’t our stakeholders to see your complaint!!!,,,,,
1.05811E+18,1,,,@NiveenSyriani12 @sprint @ATT I shoulda,,,,,
1.05811E+18,1,,,Customer Service some shit @sprint,,,,,
1.05812E+18,3,,,@laithelhaj93 @sprint @ATT Wallah fam. I work for T-Mobile now but still got AT&amp;T for my service 😂,,,,,
1.05812E+18,1,,,@wolfpack7429 @sprint Sprint has been nothing but trouble for us. Unfortunately switched from Verizon ! BIG MISTAKE… https://t.co/D2bCTQ0WRY,@wolfpack7429 @sprint Sprint has been nothing but trouble for us. Unfortunately switched from Verizon ! BIG MISTAKE. Bill has gone up and up and the service and customer service is horrendous!!!,,,,
1.05812E+18,2,,,@sprintcare @HugoTravels You SCREWED me over!  I had a 5 lines for $100 promotion then did a change of ownership an… https://t.co/55EKsFgIp0,@sprintcare @HugoTravels You SCREWED me over!  I had a 5 lines for $100 promotion then did a change of ownership and LOST my promotion and am now paying $85 MORE every month!  Your Sprint rep did NOT WARN US.  FIX THIS!!,,,,
1.05812E+18,1,,,@sprint has the worst service I’m so ready to switch 😌,,,,,
1.05812E+18,1,,,"RT @Mike_Burrows212: Grand opening TODAY! The newest @Sprint Store in Rialto, come stop by, 1165 Renaissance Pkwy! https://t.co/hrzlZn201o",,"Grand opening TODAY! The newest @Sprint Store in Rialto, come stop by, 1165 Renaissance Pkwy! https://t.co/hrzlZn201o",,,
1.05812E+18,1,,,"RT @Mike_Burrows212: Grand opening TODAY! The newest @Sprint Store in Rialto, come stop by, 1165 Renaissance Pkwy! https://t.co/hrzlZn201o",,"Grand opening TODAY! The newest @Sprint Store in Rialto, come stop by, 1165 Renaissance Pkwy! https://t.co/hrzlZn201o",,,
1.05812E+18,2,,,Sitting patiently at the @sprintcare store in Leawood KS. Literally within walking distance of their HQ.  I’ve been… https://t.co/h9k5NtM2kt,Sitting patiently at the @sprintcare store in Leawood KS. Literally within walking distance of their HQ.  I’ve been next in line for about 25 min.  Now I’ve been bumped to 2nd to next in line.   @TMobile @ATT whadaya got for me???,,,,
1.05812E+18,1,,,"RT @FierceWireless: . @sprint network progress, according to @MichelCombes 

--70% of macro sites now have 2.5 GHz, up 50% a year ago

--21…",,". @sprint network progress, according to @MichelCombes 

--70% of macro sites now have 2.5 GHz, up 50% a year ago… https://t.co/gvmoNJ6TOZ",,,
1.05812E+18,1,,,"RT @FierceWireless: . @sprint network progress, according to @MichelCombes 

--70% of macro sites now have 2.5 GHz, up 50% a year ago

--21…",,". @sprint network progress, according to @MichelCombes 

--70% of macro sites now have 2.5 GHz, up 50% a year ago… https://t.co/gvmoNJ6TOZ",,,
1.05812E+18,1,,,@NiveenSyriani12 @sprint @ATT Fuckin sprint isn’t even compensating for the lost service for bout 5 hours yesterday.,,,,,
1.05812E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/yf3GEKFw8n,,,
1.05812E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/yf3GEKFw8n,,,
1.05812E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/yf3GEKFw8n,,,
1.05812E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/yf3GEKFw8n,,,
1.05812E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/yf3GEKFw8n,,,
1.05812E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/yf3GEKFw8n,,,
1.05812E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/yf3GEKFw8n,,,
1.05812E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/yf3GEKFw8n,,,
1.05812E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/yf3GEKFw8n,,,
1.05812E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/yf3GEKFw8n,,,
1.05812E+18,1,,,@sprintcare 21703 We don't have any service in area more than 1 customers. Is there an outage?,,,,,
1.05812E+18,2,,,@laithelhaj93 @sprint @ATT I know I heard. That’s some fucking bullshit honestly. My assistant has sprint and she cursed them out yesterday,,,,,
1.05812E+18,1,,,When is @sprint going to start new iPad pre-orders? It looks like every other carrier has already started today.… https://t.co/Nsn3WB2wqc,When is @sprint going to start new iPad pre-orders? It looks like every other carrier has already started today. @sprintnews @sprintcare #iPad #Sprint,,,,
1.05812E+18,2,,,@marco_peereboom @sprint what does it mean?,,,,,
1.05812E+18,1,,,@sprint @Tonenator1930 Im still in an outage in Ankeny &amp; Ames Iowa.  Can you please turn it all back on.   I would… https://t.co/VMr27wLl1j,@sprint @Tonenator1930 Im still in an outage in Ankeny &amp; Ames Iowa.  Can you please turn it all back on.   I would like a credit for this trouble.,,,,
1.05812E+18,3,,,@sprintcare @marco_peereboom 1 year of free phone/text/data service.. that might be a good starting point,,,,,
1.05812E+18,2,,,@NiveenSyriani12 @sprint @ATT I bitched their life out just now. She’s like calm down you weren’t the only one who… https://t.co/rQ4aUuF0dF,@NiveenSyriani12 @sprint @ATT I bitched their life out just now. She’s like calm down you weren’t the only one who lost service like bitch wahhhhhh I’m out fuck that.,,,,
1.05812E+18,1,,,@madioiler @sprint Bcuz it’s not AT&amp;T,,,,,
1.05812E+18,1,,,RT @SprintCTO: We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox #WorldSe…,,We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox… https://t.co/7kRRQauRxQ,,,
1.05812E+18,1,,,RT @SprintCTO: We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox #WorldSe…,,We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox… https://t.co/7kRRQauRxQ,,,
1.05812E+18,1,,,RT @SprintCTO: We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox #WorldSe…,,We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox… https://t.co/7kRRQauRxQ,,,
1.05812E+18,1,,,RT @SprintCTO: We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox #WorldSe…,,We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox… https://t.co/7kRRQauRxQ,,,
1.05812E+18,1,,,RT @SprintCTO: We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox #WorldSe…,,We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox… https://t.co/7kRRQauRxQ,,,
1.05812E+18,1,,,"@sprint the saga continues. Told we’d get $200 credit since we’ve had horrible service for weeks. Bill arrived, no… https://t.co/tSn6v6jWbw","@sprint the saga continues. Told we’d get $200 credit since we’ve had horrible service for weeks. Bill arrived, no credit. Tried to speak to real person.  Message said wait was approximately 5 min.  After waiting for 14 min, gave up. EVERYTHING is a struggle with @sprint",,,,
1.05812E+18,1,,,"@ACE2STARZENT, @MindfulnessWins and 28 others are #onholdwith @Sprint. Let's end the madness! https://t.co/8NamzYylwt #cx",,,,,
1.05812E+18,1,,,@laithelhaj93 @sprint @ATT As if you’re not ducking paying for your service! Kal you’re not the only one. Well then fix the damn problem lol,,,,,
1.05812E+18,2,,,"Just got the IPhone XR, love it!! Thank you @sprint for the great customer support💯👀🏆",,,,,
1.05812E+18,2,,,RT @sprintbusiness: #WorksForBusiness https://t.co/bzPQKiBwq7,,#WorksForBusiness https://t.co/bzPQKiBwq7,,,
1.05812E+18,2,,,RT @sprintbusiness: #WorksForBusiness https://t.co/bzPQKiBwq7,,#WorksForBusiness https://t.co/bzPQKiBwq7,,,
1.05812E+18,2,,,@onholdwith @MindfulnessWins @sprint Is that link a petition,,,,,
1.05812E+18,1,,,@NiveenSyriani12 @sprint @ATT Exactly why I’m out fuck sprint,,,,,
1.05812E+18,1,,,@laithelhaj93 @sprint @ATT Their service is garbage 😑,,,,,
1.05812E+18,2,city,"Chillicothe, OH",@GlenPhilly @sprint i used to have them lol,,,,,
1.05812E+18,2,,,@jon_prosser Have you seen @sprint ‘s ad on the LGV40 which emphasizes the 5 camera setup?#5Cameras5Cares? 😂,,,,,
1.05812E+18,1,,,"@sprintcare What would Accelerated monthly charges include, roughly?",,,,,
1.05812E+18,1,,,My phone still isn’t working 😡 @sprint,,,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05812E+18,3,,,@sprintcare @MichelCombes I would still like an explanation of what happened.  One cut fiber cable should not be ab… https://t.co/uSftO3jw0h,@sprintcare @MichelCombes I would still like an explanation of what happened.  One cut fiber cable should not be able to take down a huge portion of your network.,,,,
